number_units_sold,make,model_,date
277,Mazda,CX-3,2021-10-01
122,Mazda,CX-3,2021-11-01
160,Mazda,CX-3,2021-12-01
581,Mazda,CX-30,2021-01-01
670,Mazda,CX-30,2021-02-01
1158,Mazda,CX-30,2021-03-01
1147,Mazda,CX-30,2021-04-01
1168,Mazda,CX-30,2021-05-01
1271,Mazda,CX-30,2021-06-01
1444,Mazda,CX-30,2021-07-01
1338,Mazda,CX-30,2021-08-01
1179,Mazda,CX-30,2021-09-01
804,Mazda,CX-30,2021-10-01
501,Mazda,CX-30,2021-11-01
146,Mazda,CX-30,2021-12-01
1711,Mazda,CX-5,2021-01-01
1709,Mazda,CX-5,2021-02-01
3017,Mazda,CX-5,2021-03-01
2807,Mazda,CX-5,2021-04-01
2281,Mazda,CX-5,2021-05-01
2602,Mazda,CX-5,2021-06-01
2740,Mazda,CX-5,2021-07-01
2577,Mazda,CX-5,2021-08-01
2498,Mazda,CX-5,2021-09-01
2243,Mazda,CX-5,2021-10-01
1315,Mazda,CX-5,2021-11-01
1071,Mazda,CX-5,2021-12-01
355,Mazda,CX-9,2021-01-01
354,Mazda,CX-9,2021-02-01
587,Mazda,CX-9,2021-03-01
716,Mazda,CX-9,2021-04-01
380,Mazda,CX-9,2021-05-01
448,Mazda,CX-9,2021-06-01
459,Mazda,CX-9,2021-07-01
439,Mazda,CX-9,2021-08-01
342,Mazda,CX-9,2021-09-01
254,Mazda,CX-9,2021-10-01
128,Mazda,CX-9,2021-11-01
68,Mazda,CX-9,2021-12-01
0,Mazda,MX-30,2021-01-01
0,Mazda,MX-30,2021-02-01
0,Mazda,MX-30,2021-03-01
0,Mazda,MX-30,2021-04-01
0,Mazda,MX-30,2021-05-01
0,Mazda,MX-30,2021-06-01
0,Mazda,MX-30,2021-07-01
0,Mazda,MX-30,2021-08-01
0,Mazda,MX-30,2021-09-01
73,Mazda,MX-30,2021-10-01
44,Mazda,MX-30,2021-11-01
31,Mazda,MX-30,2021-12-01
16,Mazda,MX-5 Miata,2021-01-01
82,Mazda,MX-5 Miata,2021-02-01
220,Mazda,MX-5 Miata,2021-03-01
190,Mazda,MX-5 Miata,2021-04-01
132,Mazda,MX-5 Miata,2021-05-01
149,Mazda,MX-5 Miata,2021-06-01
108,Mazda,MX-5 Miata,2021-07-01
40,Mazda,MX-5 Miata,2021-08-01
28,Mazda,MX-5 Miata,2021-09-01
10,Mazda,MX-5 Miata,2021-10-01
11,Mazda,MX-5 Miata,2021-11-01
30,Mazda,MX-5 Miata,2021-12-01
173,Mercedes-Benz,A-Class,2021-01-01
173,Mercedes-Benz,A-Class,2021-02-01
194,Mercedes-Benz,A-Class,2021-03-01
183,Mercedes-Benz,A-Class,2021-04-01
176,Mercedes-Benz,A-Class,2021-05-01
183,Mercedes-Benz,A-Class,2021-06-01
139,Mercedes-Benz,A-Class,2021-07-01
134,Mercedes-Benz,A-Class,2021-08-01
139,Mercedes-Benz,A-Class,2021-09-01
76,Mercedes-Benz,A-Class,2021-10-01
76,Mercedes-Benz,A-Class,2021-11-01
76,Mercedes-Benz,A-Class,2021-12-01
20,Mercedes-Benz,AMG GT,2021-01-01
20,Mercedes-Benz,AMG GT,2021-02-01
23,Mercedes-Benz,AMG GT,2021-03-01
24,Mercedes-Benz,AMG GT,2021-04-01
23,Mercedes-Benz,AMG GT,2021-05-01
24,Mercedes-Benz,AMG GT,2021-06-01
29,Mercedes-Benz,AMG GT,2021-07-01
28,Mercedes-Benz,AMG GT,2021-08-01
29,Mercedes-Benz,AMG GT,2021-09-01
10,Mercedes-Benz,AMG GT,2021-10-01
10,Mercedes-Benz,AMG GT,2021-11-01
10,Mercedes-Benz,AMG GT,2021-12-01
160,Mercedes-Benz,C-Class,2021-01-01
160,Mercedes-Benz,C-Class,2021-02-01
180,Mercedes-Benz,C-Class,2021-03-01
231,Mercedes-Benz,C-Class,2021-04-01
222,Mercedes-Benz,C-Class,2021-05-01
231,Mercedes-Benz,C-Class,2021-06-01
405,Mercedes-Benz,C-Class,2021-07-01
390,Mercedes-Benz,C-Class,2021-08-01
405,Mercedes-Benz,C-Class,2021-09-01
209,Mercedes-Benz,C-Class,2021-10-01
209,Mercedes-Benz,C-Class,2021-11-01
209,Mercedes-Benz,C-Class,2021-12-01
99,Mercedes-Benz,CLA-Class,2021-01-01
99,Mercedes-Benz,CLA-Class,2021-02-01
111,Mercedes-Benz,CLA-Class,2021-03-01
146,Mercedes-Benz,CLA-Class,2021-04-01
140,Mercedes-Benz,CLA-Class,2021-05-01
146,Mercedes-Benz,CLA-Class,2021-06-01
98,Mercedes-Benz,CLA-Class,2021-07-01
94,Mercedes-Benz,CLA-Class,2021-08-01
98,Mercedes-Benz,CLA-Class,2021-09-01
81,Mercedes-Benz,CLA-Class,2021-10-01
81,Mercedes-Benz,CLA-Class,2021-11-01
81,Mercedes-Benz,CLA-Class,2021-12-01
115,Mercedes-Benz,E / CLS-Class,2021-01-01
115,Mercedes-Benz,E / CLS-Class,2021-02-01
129,Mercedes-Benz,E / CLS-Class,2021-03-01
209,Mercedes-Benz,E / CLS-Class,2021-04-01
201,Mercedes-Benz,E / CLS-Class,2021-05-01
209,Mercedes-Benz,E / CLS-Class,2021-06-01
162,Mercedes-Benz,E / CLS-Class,2021-07-01
156,Mercedes-Benz,E / CLS-Class,2021-08-01
162,Mercedes-Benz,E / CLS-Class,2021-09-01
124,Mercedes-Benz,E / CLS-Class,2021-10-01
124,Mercedes-Benz,E / CLS-Class,2021-11-01
174,Mercedes-Benz,E / CLS-Class,2021-12-01
107,Mercedes-Benz,G-Class,2021-01-01
107,Mercedes-Benz,G-Class,2021-02-01
121,Mercedes-Benz,G-Class,2021-03-01
76,Mercedes-Benz,G-Class,2021-04-01
73,Mercedes-Benz,G-Class,2021-05-01
76,Mercedes-Benz,G-Class,2021-06-01
99,Mercedes-Benz,G-Class,2021-07-01
96,Mercedes-Benz,G-Class,2021-08-01
99,Mercedes-Benz,G-Class,2021-09-01
171,Mercedes-Benz,G-Class,2021-10-01
171,Mercedes-Benz,G-Class,2021-11-01
171,Mercedes-Benz,G-Class,2021-12-01
197,Mercedes-Benz,GL/GLS-Class,2021-01-01
197,Mercedes-Benz,GL/GLS-Class,2021-02-01
221,Mercedes-Benz,GL/GLS-Class,2021-03-01
180,Mercedes-Benz,GL/GLS-Class,2021-04-01
173,Mercedes-Benz,GL/GLS-Class,2021-05-01
180,Mercedes-Benz,GL/GLS-Class,2021-06-01
161,Mercedes-Benz,GL/GLS-Class,2021-07-01
155,Mercedes-Benz,GL/GLS-Class,2021-08-01
161,Mercedes-Benz,GL/GLS-Class,2021-09-01
168,Mercedes-Benz,GL/GLS-Class,2021-10-01
168,Mercedes-Benz,GL/GLS-Class,2021-11-01
168,Mercedes-Benz,GL/GLS-Class,2021-12-01
227,Mercedes-Benz,GLA-Class,2021-01-01
227,Mercedes-Benz,GLA-Class,2021-02-01
256,Mercedes-Benz,GLA-Class,2021-03-01
196,Mercedes-Benz,GLA-Class,2021-04-01
189,Mercedes-Benz,GLA-Class,2021-05-01
196,Mercedes-Benz,GLA-Class,2021-06-01
214,Mercedes-Benz,GLA-Class,2021-07-01
206,Mercedes-Benz,GLA-Class,2021-08-01
214,Mercedes-Benz,GLA-Class,2021-09-01
164,Mercedes-Benz,GLA-Class,2021-10-01
164,Mercedes-Benz,GLA-Class,2021-11-01
164,Mercedes-Benz,GLA-Class,2021-12-01
250,Mercedes-Benz,GLB,2021-01-01
250,Mercedes-Benz,GLB,2021-02-01
281,Mercedes-Benz,GLB,2021-03-01
234,Mercedes-Benz,GLB,2021-04-01
225,Mercedes-Benz,GLB,2021-05-01
234,Mercedes-Benz,GLB,2021-06-01
228,Mercedes-Benz,GLB,2021-07-01
219,Mercedes-Benz,GLB,2021-08-01
228,Mercedes-Benz,GLB,2021-09-01
208,Mercedes-Benz,GLB,2021-10-01
208,Mercedes-Benz,GLB,2021-11-01
208,Mercedes-Benz,GLB,2021-12-01
510,Mercedes-Benz,GLC/GLK-Class,2021-01-01
510,Mercedes-Benz,GLC/GLK-Class,2021-02-01
574,Mercedes-Benz,GLC/GLK-Class,2021-03-01
747,Mercedes-Benz,GLC/GLK-Class,2021-04-01
718,Mercedes-Benz,GLC/GLK-Class,2021-05-01
747,Mercedes-Benz,GLC/GLK-Class,2021-06-01
573,Mercedes-Benz,GLC/GLK-Class,2021-07-01
552,Mercedes-Benz,GLC/GLK-Class,2021-08-01
573,Mercedes-Benz,GLC/GLK-Class,2021-09-01
461,Mercedes-Benz,GLC/GLK-Class,2021-10-01
461,Mercedes-Benz,GLC/GLK-Class,2021-11-01
461,Mercedes-Benz,GLC/GLK-Class,2021-12-01
543,Mercedes-Benz,GLE-Class,2021-01-01
543,Mercedes-Benz,GLE-Class,2021-02-01
611,Mercedes-Benz,GLE-Class,2021-03-01
680,Mercedes-Benz,GLE-Class,2021-04-01
654,Mercedes-Benz,GLE-Class,2021-05-01
680,Mercedes-Benz,GLE-Class,2021-06-01
551,Mercedes-Benz,GLE-Class,2021-07-01
530,Mercedes-Benz,GLE-Class,2021-08-01
551,Mercedes-Benz,GLE-Class,2021-09-01
552,Mercedes-Benz,GLE-Class,2021-10-01
552,Mercedes-Benz,GLE-Class,2021-11-01
552,Mercedes-Benz,GLE-Class,2021-12-01
0,Mercedes-Benz,M-Class,2021-01-01
0,Mercedes-Benz,M-Class,2021-02-01
0,Mercedes-Benz,M-Class,2021-03-01
0,Mercedes-Benz,M-Class,2021-04-01
0,Mercedes-Benz,M-Class,2021-05-01
0,Mercedes-Benz,M-Class,2021-06-01
0,Mercedes-Benz,M-Class,2021-07-01
155,Mercedes-Benz,M-Class,2021-08-01
161,Mercedes-Benz,M-Class,2021-09-01
0,Mercedes-Benz,M-Class,2021-10-01
0,Mercedes-Benz,M-Class,2021-11-01
0,Mercedes-Benz,M-Class,2021-12-01
72,Mercedes-Benz,Metris,2021-01-01
72,Mercedes-Benz,Metris,2021-02-01
81,Mercedes-Benz,Metris,2021-03-01
106,Mercedes-Benz,Metris,2021-04-01
102,Mercedes-Benz,Metris,2021-05-01
106,Mercedes-Benz,Metris,2021-06-01
63,Mercedes-Benz,Metris,2021-07-01
61,Mercedes-Benz,Metris,2021-08-01
63,Mercedes-Benz,Metris,2021-09-01
66,Mercedes-Benz,Metris,2021-10-01
66,Mercedes-Benz,Metris,2021-11-01
66,Mercedes-Benz,Metris,2021-12-01
16,Mercedes-Benz,S-Class,2021-01-01
16,Mercedes-Benz,S-Class,2021-02-01
18,Mercedes-Benz,S-Class,2021-03-01
3,Mercedes-Benz,S-Class,2021-04-01
3,Mercedes-Benz,S-Class,2021-05-01
3,Mercedes-Benz,S-Class,2021-06-01
117,Mercedes-Benz,S-Class,2021-07-01
113,Mercedes-Benz,S-Class,2021-08-01
117,Mercedes-Benz,S-Class,2021-09-01
46,Mercedes-Benz,S-Class,2021-10-01
46,Mercedes-Benz,S-Class,2021-11-01
46,Mercedes-Benz,S-Class,2021-12-01
7,Mercedes-Benz,SL-Class,2021-01-01
7,Mercedes-Benz,SL-Class,2021-02-01
8,Mercedes-Benz,SL-Class,2021-03-01
1,Mercedes-Benz,SL-Class,2021-04-01
1,Mercedes-Benz,SL-Class,2021-05-01
1,Mercedes-Benz,SL-Class,2021-06-01
0,Mercedes-Benz,SL-Class,2021-07-01
0,Mercedes-Benz,SL-Class,2021-08-01
0,Mercedes-Benz,SL-Class,2021-09-01
0,Mercedes-Benz,SL-Class,2021-10-01
0,Mercedes-Benz,SL-Class,2021-11-01
0,Mercedes-Benz,SL-Class,2021-12-01
5,Mercedes-Benz,SLC-Class,2021-01-01
5,Mercedes-Benz,SLC-Class,2021-02-01
6,Mercedes-Benz,SLC-Class,2021-03-01
1,Mercedes-Benz,SLC-Class,2021-04-01
1,Mercedes-Benz,SLC-Class,2021-05-01
1,Mercedes-Benz,SLC-Class,2021-06-01
0,Mercedes-Benz,SLC-Class,2021-07-01
0,Mercedes-Benz,SLC-Class,2021-08-01
0,Mercedes-Benz,SLC-Class,2021-09-01
0,Mercedes-Benz,SLC-Class,2021-10-01
0,Mercedes-Benz,SLC-Class,2021-11-01
0,Mercedes-Benz,SLC-Class,2021-12-01
421,Mercedes-Benz,Sprinter,2021-01-01
421,Mercedes-Benz,Sprinter,2021-02-01
474,Mercedes-Benz,Sprinter,2021-03-01
156,Mercedes-Benz,Sprinter,2021-04-01
150,Mercedes-Benz,Sprinter,2021-05-01
156,Mercedes-Benz,Sprinter,2021-06-01
433,Mercedes-Benz,Sprinter,2021-07-01
417,Mercedes-Benz,Sprinter,2021-08-01
433,Mercedes-Benz,Sprinter,2021-09-01
337,Mercedes-Benz,Sprinter,2021-10-01
337,Mercedes-Benz,Sprinter,2021-11-01
337,Mercedes-Benz,Sprinter,2021-12-01
177,Mini,Cooper,2021-01-01
177,Mini,Cooper,2021-02-01
199,Mini,Cooper,2021-03-01
301,Mini,Cooper,2021-04-01
289,Mini,Cooper,2021-05-01
301,Mini,Cooper,2021-06-01
225,Mini,Cooper,2021-07-01
217,Mini,Cooper,2021-08-01
225,Mini,Cooper,2021-09-01
197,Mini,Cooper,2021-10-01
197,Mini,Cooper,2021-11-01
197,Mini,Cooper,2021-12-01
99,Mini,Countryman,2021-01-01
99,Mini,Countryman,2021-02-01
112,Mini,Countryman,2021-03-01
146,Mini,Countryman,2021-04-01
141,Mini,Countryman,2021-05-01
146,Mini,Countryman,2021-06-01
143,Mini,Countryman,2021-07-01
137,Mini,Countryman,2021-08-01
143,Mini,Countryman,2021-09-01
125,Mini,Countryman,2021-10-01
125,Mini,Countryman,2021-11-01
125,Mini,Countryman,2021-12-01
387,Mitsubishi,Eclipse Cross,2021-01-01
387,Mitsubishi,Eclipse Cross,2021-02-01
435,Mitsubishi,Eclipse Cross,2021-03-01
413,Mitsubishi,Eclipse Cross,2021-04-01
397,Mitsubishi,Eclipse Cross,2021-05-01
413,Mitsubishi,Eclipse Cross,2021-06-01
291,Mitsubishi,Eclipse Cross,2021-07-01
280,Mitsubishi,Eclipse Cross,2021-08-01
291,Mitsubishi,Eclipse Cross,2021-09-01
409,Mitsubishi,Eclipse Cross,2021-10-01
409,Mitsubishi,Eclipse Cross,2021-11-01
409,Mitsubishi,Eclipse Cross,2021-12-01
61,Mitsubishi,Mirage,2021-01-01
61,Mitsubishi,Mirage,2021-02-01
69,Mitsubishi,Mirage,2021-03-01
102,Mitsubishi,Mirage,2021-04-01
98,Mitsubishi,Mirage,2021-05-01
102,Mitsubishi,Mirage,2021-06-01
45,Mitsubishi,Mirage,2021-07-01
44,Mitsubishi,Mirage,2021-08-01
45,Mitsubishi,Mirage,2021-09-01
94,Mitsubishi,Mirage,2021-10-01
94,Mitsubishi,Mirage,2021-11-01
94,Mitsubishi,Mirage,2021-12-01
541,Mitsubishi,Outlander,2021-01-01
541,Mitsubishi,Outlander,2021-02-01
608,Mitsubishi,Outlander,2021-03-01
930,Mitsubishi,Outlander,2021-04-01
894,Mitsubishi,Outlander,2021-05-01
930,Mitsubishi,Outlander,2021-06-01
884,Mitsubishi,Outlander,2021-07-01
851,Mitsubishi,Outlander,2021-08-01
884,Mitsubishi,Outlander,2021-09-01
815,Mitsubishi,Outlander,2021-10-01
815,Mitsubishi,Outlander,2021-11-01
815,Mitsubishi,Outlander,2021-12-01
574,Mitsubishi,Outlander Sport,2021-01-01
574,Mitsubishi,Outlander Sport,2021-02-01
645,Mitsubishi,Outlander Sport,2021-03-01
1016,Mitsubishi,Outlander Sport,2021-04-01
977,Mitsubishi,Outlander Sport,2021-05-01
1016,Mitsubishi,Outlander Sport,2021-06-01
793,Mitsubishi,Outlander Sport,2021-07-01
764,Mitsubishi,Outlander Sport,2021-08-01
793,Mitsubishi,Outlander Sport,2021-09-01
517,Mitsubishi,Outlander Sport,2021-10-01
517,Mitsubishi,Outlander Sport,2021-11-01
517,Mitsubishi,Outlander Sport,2021-12-01
4,Nissan,370Z,2021-01-01
4,Nissan,370Z,2021-02-01
5,Nissan,370Z,2021-03-01
2,Nissan,370Z,2021-04-01
2,Nissan,370Z,2021-05-01
2,Nissan,370Z,2021-06-01
0,Nissan,370Z,2021-07-01
0,Nissan,370Z,2021-08-01
0,Nissan,370Z,2021-09-01
0,Nissan,370Z,2021-10-01
0,Nissan,370Z,2021-11-01
0,Nissan,370Z,2021-12-01
105,Nissan,Altima,2021-01-01
105,Nissan,Altima,2021-02-01
118,Nissan,Altima,2021-03-01
140,Nissan,Altima,2021-04-01
135,Nissan,Altima,2021-05-01
140,Nissan,Altima,2021-06-01
89,Nissan,Altima,2021-07-01
86,Nissan,Altima,2021-08-01
89,Nissan,Altima,2021-09-01
70,Nissan,Altima,2021-10-01
70,Nissan,Altima,2021-11-01
70,Nissan,Altima,2021-12-01
47,Nissan,Armada,2021-01-01
47,Nissan,Armada,2021-02-01
53,Nissan,Armada,2021-03-01
65,Nissan,Armada,2021-04-01
63,Nissan,Armada,2021-05-01
65,Nissan,Armada,2021-06-01
49,Nissan,Armada,2021-07-01
47,Nissan,Armada,2021-08-01
49,Nissan,Armada,2021-09-01
37,Nissan,Armada,2021-10-01
37,Nissan,Armada,2021-11-01
37,Nissan,Armada,2021-12-01
0,Nissan,Frontier,2021-01-01
0,Nissan,Frontier,2021-02-01
0,Nissan,Frontier,2021-03-01
0,Nissan,Frontier,2021-04-01
0,Nissan,Frontier,2021-05-01
0,Nissan,Frontier,2021-06-01
156,Nissan,Frontier,2021-07-01
150,Nissan,Frontier,2021-08-01
156,Nissan,Frontier,2021-09-01
418,Nissan,Frontier,2021-10-01
418,Nissan,Frontier,2021-11-01
418,Nissan,Frontier,2021-12-01
4,Nissan,GT-R,2021-01-01
4,Nissan,GT-R,2021-02-01
5,Nissan,GT-R,2021-03-01
4,Nissan,GT-R,2021-04-01
4,Nissan,GT-R,2021-05-01
4,Nissan,GT-R,2021-06-01
4,Nissan,GT-R,2021-07-01
4,Nissan,GT-R,2021-08-01
4,Nissan,GT-R,2021-09-01
5,Nissan,GT-R,2021-10-01
5,Nissan,GT-R,2021-11-01
5,Nissan,GT-R,2021-12-01
1415,Nissan,Kicks,2021-01-01
1415,Nissan,Kicks,2021-02-01
1592,Nissan,Kicks,2021-03-01
1758,Nissan,Kicks,2021-04-01
1690,Nissan,Kicks,2021-05-01
1758,Nissan,Kicks,2021-06-01
1250,Nissan,Kicks,2021-07-01
1464,Nissan,Kicks,2021-08-01
1520,Nissan,Kicks,2021-09-01
1539,Nissan,Kicks,2021-10-01
1539,Nissan,Kicks,2021-11-01
1539,Nissan,Kicks,2021-12-01
82,Nissan,Leaf,2021-01-01
82,Nissan,Leaf,2021-02-01
93,Nissan,Leaf,2021-03-01
129,Nissan,Leaf,2021-04-01
124,Nissan,Leaf,2021-05-01
129,Nissan,Leaf,2021-06-01
96,Nissan,Leaf,2021-07-01
92,Nissan,Leaf,2021-08-01
96,Nissan,Leaf,2021-09-01
100,Nissan,Leaf,2021-10-01
100,Nissan,Leaf,2021-11-01
100,Nissan,Leaf,2021-12-01
20,Nissan,Maxima,2021-01-01
20,Nissan,Maxima,2021-02-01
23,Nissan,Maxima,2021-03-01
95,Nissan,Maxima,2021-04-01
91,Nissan,Maxima,2021-05-01
95,Nissan,Maxima,2021-06-01
29,Nissan,Maxima,2021-07-01
28,Nissan,Maxima,2021-08-01
29,Nissan,Maxima,2021-09-01
19,Nissan,Maxima,2021-10-01
19,Nissan,Maxima,2021-11-01
19,Nissan,Maxima,2021-12-01
525,Nissan,Murano,2021-01-01
525,Nissan,Murano,2021-02-01
591,Nissan,Murano,2021-03-01
692,Nissan,Murano,2021-04-01
666,Nissan,Murano,2021-05-01
692,Nissan,Murano,2021-06-01
678,Nissan,Murano,2021-07-01
653,Nissan,Murano,2021-08-01
678,Nissan,Murano,2021-09-01
384,Nissan,Murano,2021-10-01
384,Nissan,Murano,2021-11-01
384,Nissan,Murano,2021-12-01
5,Nissan,NV,2021-01-01
5,Nissan,NV,2021-02-01
6,Nissan,NV,2021-03-01
91,Nissan,NV,2021-04-01
87,Nissan,NV,2021-05-01
91,Nissan,NV,2021-06-01
8,Nissan,NV,2021-07-01
8,Nissan,NV,2021-08-01
8,Nissan,NV,2021-09-01
0,Nissan,NV,2021-10-01
0,Nissan,NV,2021-11-01
0,Nissan,NV,2021-12-01
195,Nissan,NV200,2021-01-01
195,Nissan,NV200,2021-02-01
219,Nissan,NV200,2021-03-01
330,Nissan,NV200,2021-04-01
318,Nissan,NV200,2021-05-01
330,Nissan,NV200,2021-06-01
305,Nissan,NV200,2021-07-01
293,Nissan,NV200,2021-08-01
305,Nissan,NV200,2021-09-01
127,Nissan,NV200,2021-10-01
127,Nissan,NV200,2021-11-01
127,Nissan,NV200,2021-12-01
301,Nissan,Pathfinder,2021-01-01
301,Nissan,Pathfinder,2021-02-01
339,Nissan,Pathfinder,2021-03-01
162,Nissan,Pathfinder,2021-04-01
156,Nissan,Pathfinder,2021-05-01
162,Nissan,Pathfinder,2021-06-01
383,Nissan,Pathfinder,2021-07-01
369,Nissan,Pathfinder,2021-08-01
383,Nissan,Pathfinder,2021-09-01
229,Nissan,Pathfinder,2021-10-01
229,Nissan,Pathfinder,2021-11-01
229,Nissan,Pathfinder,2021-12-01
955,Nissan,Qashqai,2021-01-01
955,Nissan,Qashqai,2021-02-01
1074,Nissan,Qashqai,2021-03-01
1148,Nissan,Qashqai,2021-04-01
1104,Nissan,Qashqai,2021-05-01
1148,Nissan,Qashqai,2021-06-01
985,Nissan,Qashqai,2021-07-01
949,Nissan,Qashqai,2021-08-01
985,Nissan,Qashqai,2021-09-01
890,Nissan,Qashqai,2021-10-01
890,Nissan,Qashqai,2021-11-01
890,Nissan,Qashqai,2021-12-01
2950,Nissan,Rogue,2021-01-01
2950,Nissan,Rogue,2021-02-01
3318,Nissan,Rogue,2021-03-01
2784,Nissan,Rogue,2021-04-01
2677,Nissan,Rogue,2021-05-01
2784,Nissan,Rogue,2021-06-01
2697,Nissan,Rogue,2021-07-01
2597,Nissan,Rogue,2021-08-01
2697,Nissan,Rogue,2021-09-01
1491,Nissan,Rogue,2021-10-01
1491,Nissan,Rogue,2021-11-01
1491,Nissan,Rogue,2021-12-01
718,Nissan,Sentra,2021-01-01
718,Nissan,Sentra,2021-02-01
808,Nissan,Sentra,2021-03-01
932,Nissan,Sentra,2021-04-01
896,Nissan,Sentra,2021-05-01
932,Nissan,Sentra,2021-06-01
1265,Nissan,Sentra,2021-07-01
1218,Nissan,Sentra,2021-08-01
1265,Nissan,Sentra,2021-09-01
421,Nissan,Sentra,2021-10-01
421,Nissan,Sentra,2021-11-01
421,Nissan,Sentra,2021-12-01
30,Nissan,Titan,2021-01-01
30,Nissan,Titan,2021-02-01
34,Nissan,Titan,2021-03-01
71,Nissan,Titan,2021-04-01
68,Nissan,Titan,2021-05-01
71,Nissan,Titan,2021-06-01
23,Nissan,Titan,2021-07-01
22,Nissan,Titan,2021-08-01
23,Nissan,Titan,2021-09-01
14,Nissan,Titan,2021-10-01
14,Nissan,Titan,2021-11-01
14,Nissan,Titan,2021-12-01
188,Nissan,Versa,2021-01-01
188,Nissan,Versa,2021-02-01
212,Nissan,Versa,2021-03-01
410,Nissan,Versa,2021-04-01
394,Nissan,Versa,2021-05-01
410,Nissan,Versa,2021-06-01
247,Nissan,Versa,2021-07-01
238,Nissan,Versa,2021-08-01
247,Nissan,Versa,2021-09-01
121,Nissan,Versa,2021-10-01
121,Nissan,Versa,2021-11-01
121,Nissan,Versa,2021-12-01
37,Porsche,718,2021-01-01
37,Porsche,718,2021-02-01
41,Porsche,718,2021-03-01
75,Porsche,718,2021-04-01
72,Porsche,718,2021-05-01
75,Porsche,718,2021-06-01
66,Porsche,718,2021-07-01
63,Porsche,718,2021-08-01
66,Porsche,718,2021-09-01
36,Porsche,718,2021-10-01
36,Porsche,718,2021-11-01
36,Porsche,718,2021-12-01
70,Porsche,911,2021-01-01
70,Porsche,911,2021-02-01
79,Porsche,911,2021-03-01
178,Porsche,911,2021-04-01
171,Porsche,911,2021-05-01
178,Porsche,911,2021-06-01
86,Porsche,911,2021-07-01
83,Porsche,911,2021-08-01
86,Porsche,911,2021-09-01
121,Porsche,911,2021-10-01
121,Porsche,911,2021-11-01
121,Porsche,911,2021-12-01
131,Porsche,Cayenne,2021-01-01
131,Porsche,Cayenne,2021-02-01
147,Porsche,Cayenne,2021-03-01
296,Porsche,Cayenne,2021-04-01
285,Porsche,Cayenne,2021-05-01
296,Porsche,Cayenne,2021-06-01
279,Porsche,Cayenne,2021-07-01
269,Porsche,Cayenne,2021-08-01
279,Porsche,Cayenne,2021-09-01
110,Porsche,Cayenne,2021-10-01
110,Porsche,Cayenne,2021-11-01
110,Porsche,Cayenne,2021-12-01
228,Porsche,Macan,2021-01-01
228,Porsche,Macan,2021-02-01
257,Porsche,Macan,2021-03-01
355,Porsche,Macan,2021-04-01
341,Porsche,Macan,2021-05-01
355,Porsche,Macan,2021-06-01
268,Porsche,Macan,2021-07-01
258,Porsche,Macan,2021-08-01
268,Porsche,Macan,2021-09-01
366,Porsche,Macan,2021-10-01
366,Porsche,Macan,2021-11-01
366,Porsche,Macan,2021-12-01
10,Porsche,Panamera,2021-01-01
10,Porsche,Panamera,2021-02-01
11,Porsche,Panamera,2021-03-01
34,Porsche,Panamera,2021-04-01
33,Porsche,Panamera,2021-05-01
34,Porsche,Panamera,2021-06-01
31,Porsche,Panamera,2021-07-01
30,Porsche,Panamera,2021-08-01
31,Porsche,Panamera,2021-09-01
27,Porsche,Panamera,2021-10-01
27,Porsche,Panamera,2021-11-01
27,Porsche,Panamera,2021-12-01
54,Porsche,Taycan,2021-01-01
54,Porsche,Taycan,2021-02-01
60,Porsche,Taycan,2021-03-01
94,Porsche,Taycan,2021-04-01
90,Porsche,Taycan,2021-05-01
94,Porsche,Taycan,2021-06-01
44,Porsche,Taycan,2021-07-01
43,Porsche,Taycan,2021-08-01
44,Porsche,Taycan,2021-09-01
52,Porsche,Taycan,2021-10-01
52,Porsche,Taycan,2021-11-01
52,Porsche,Taycan,2021-12-01
6837,Ram,Pickup,2021-01-01
6837,Ram,Pickup,2021-02-01
7692,Ram,Pickup,2021-03-01
6219,Ram,Pickup,2021-04-01
5980,Ram,Pickup,2021-05-01
6219,Ram,Pickup,2021-06-01
5023,Ram,Pickup,2021-07-01
4837,Ram,Pickup,2021-08-01
5023,Ram,Pickup,2021-09-01
6270,Ram,Pickup,2021-10-01
6270,Ram,Pickup,2021-11-01
6270,Ram,Pickup,2021-12-01
217,Ram,ProMaster,2021-01-01
217,Ram,ProMaster,2021-02-01
244,Ram,ProMaster,2021-03-01
213,Ram,ProMaster,2021-04-01
205,Ram,ProMaster,2021-05-01
213,Ram,ProMaster,2021-06-01
276,Ram,ProMaster,2021-07-01
266,Ram,ProMaster,2021-08-01
276,Ram,ProMaster,2021-09-01
295,Ram,ProMaster,2021-10-01
295,Ram,ProMaster,2021-11-01
295,Ram,ProMaster,2021-12-01
21,Ram,ProMaster City,2021-01-01
21,Ram,ProMaster City,2021-02-01
24,Ram,ProMaster City,2021-03-01
64,Ram,ProMaster City,2021-04-01
62,Ram,ProMaster City,2021-05-01
64,Ram,ProMaster City,2021-06-01
25,Ram,ProMaster City,2021-07-01
24,Ram,ProMaster City,2021-08-01
25,Ram,ProMaster City,2021-09-01
64,Ram,ProMaster City,2021-10-01
64,Ram,ProMaster City,2021-11-01
64,Ram,ProMaster City,2021-12-01
147,Subaru,Ascent,2021-01-01
231,Subaru,Ascent,2021-02-01
342,Subaru,Ascent,2021-03-01
306,Subaru,Ascent,2021-04-01
306,Subaru,Ascent,2021-05-01
394,Subaru,Ascent,2021-06-01
305,Subaru,Ascent,2021-07-01
